generated_at,scans_included,scans_available,severity_scope,validation_scope,finding_id,finding_name,severity,scan_count,affected_scans,validation_summary,host_count,affected_hosts,cves,cvss_v3,cvss_v2,cpe,exploit_available,patch_publication_date,vulnerability_publication_date,technical_details,description,solution,evidence,references
2026-06-12 12:32:22,2,26,None,All,110095,Target Credential Issues by Authentication Protocol - No Issues Found,Info,1,docker-host,Unreviewed: 1,1,10.54.29.207,,,,,,,,,"Valid credentials were provided for an authentication protocol on the
remote target and Nessus did not log any subsequent errors or failures
for the authentication protocol.

When possible, Nessus tracks errors or failures related to otherwise
valid credentials in order to highlight issues that may result in
incomplete scan results or limited scan coverage. The types of issues
that are tracked include errors that indicate that the account used
for scanning did not have sufficient permissions for a particular
check, intermittent protocol failures which are unexpected after the
protocol has been negotiated successfully earlier in the scan, and
intermittent authentication failures which are unexpected after a
credential set has been accepted as valid earlier in the scan. This
plugin reports when none of the above issues have been logged during
the course of the scan for at least one authenticated protocol. See
plugin output for details, including protocol, port, and account.

Please note the following :

- This plugin reports per protocol, so it is possible for
  issues to be encountered for one protocol and not another.
  For example, authentication to the SSH service on the
  remote target may have consistently succeeded with no
  privilege errors encountered, while connections to the SMB
  service on the remote target may have failed
  intermittently.

- Resolving logged issues for all available authentication
  protocols may improve scan coverage, but the value of
  resolving each issue for a particular protocol may vary
  from target to target depending upon what data (if any) is
  gathered from the target via that protocol and what
  particular check failed. For example, consistently
  successful checks via SSH are more critical for Linux
  targets than for Windows targets, and likewise
  consistently successful checks via SMB are more critical
  for Windows targets than for Linux targets.",n/a,"Entry 1
Scan: docker-host
Target: 10.54.29.207:22 (ssh)
Service: 22 / tcp / ssh
Nessus was able to log into the remote host with no privilege or access
problems via the following :

User:       'sd73p'
Port:       22
Proto:      SSH
Method:     password
Escalation: sudo",IAVB References - 0001-B-0520: 0001-B-0520
2026-06-12 12:32:22,2,26,None,All,141118,Target Credential Status by Authentication Protocol - Valid Credentials Provided,Info,1,docker-host,Unreviewed: 1,1,10.54.29.207,,,,,,,,,"Nessus was able to determine that valid credentials were provided for
an authentication protocol available on the remote target because it
was able to successfully authenticate directly to the remote target
using that authentication protocol at least once. Authentication was
successful because the authentication protocol service was available
remotely, the service was able to be identified, the authentication
protocol was able to be negotiated successfully, and a set of
credentials provided in the scan policy for that authentication
protocol was accepted by the remote service. See plugin output for
details, including protocol, port, and account.

Please note the following :

- This plugin reports per protocol, so it is possible for
  valid credentials to be provided for one protocol and not
  another. For example, authentication may succeed via SSH
  but fail via SMB, while no credentials were provided for
  an available SNMP service.

- Providing valid credentials for all available
  authentication protocols may improve scan coverage, but
  the value of successful authentication for a given
  protocol may vary from target to target depending upon
  what data (if any) is gathered from the target via that
  protocol. For example, successful authentication via SSH
  is more valuable for Linux targets than for Windows
  targets, and likewise successful authentication via SMB
  is more valuable for Windows targets than for Linux
  targets.",n/a,"Entry 1
Scan: docker-host
Target: 10.54.29.207:22 (ssh)
Service: 22 / tcp / ssh
Nessus was able to log in to the remote host via the following :

User:       'sd73p'
Port:       22
Proto:      SSH
Method:     password
Escalation: sudo",
2026-06-12 12:32:22,2,26,None,All,25220,TCP/IP Timestamps Supported,Info,1,docker-host,Unreviewed: 1,1,10.54.29.207,,,,,,,,,"The remote host implements TCP timestamps, as defined by RFC1323.  A
side effect of this feature is that the uptime of the remote host can
sometimes be computed.",n/a,,
2026-06-12 12:32:22,2,26,None,All,56468,Time of Last System Startup,Info,1,docker-host,Unreviewed: 1,1,10.54.29.207,,,,,,,,,"Using the supplied credentials, Nessus was able to determine when the
host was last started.",n/a,"Entry 1
Scan: docker-host
Target: 10.54.29.207 (tcp)
Service: 0 / tcp /
reboot   system boot  5.15.0-174-gener Tue May  5 10:22   still running
  reboot   system boot  5.15.0-174-gener Tue Apr 14 12:07   still running
  reboot   system boot  5.15.0-174-gener Tue Apr 14 11:22 - 12:07  (00:44)
  reboot   system boot  5.15.0-174-gener Tue Apr 14 11:20 - 11:22  (00:01)
  reboot   system boot  5.15.0-174-gener Tue Apr 14 10:00 - 10:07  (00:07)
  reboot   system boot  5.15.0-174-gener Tue Apr 14 09:53 - 10:00  (00:07)
  reboot   system boot  5.15.0-174-gener Tue Apr 14 09:43 - 09:53  (00:09)
  reboot   system boot  5.15.0-174-gener Tue Apr 14 09:41 - 09:43  (00:01)
  reboot   system boot  5.15.0-174-gener Tue Apr 14 09:25 - 09:41  (00:16)
  
  wtmp begins Tue Apr 14 09:25:23 2026",
2026-06-12 12:32:22,2,26,None,All,277654,TLS Supported Groups,Info,1,docker-host,Unreviewed: 1,1,10.54.29.207,,,,,,,,,"This plugin detects which TLS supported groups entries are supported
by the remote service.",n/a,"Entry 1
Scan: docker-host
Target: 10.54.29.207:9090 (www)
Service: 9090 / tcp / www
These are the TLS supported groups offered by the remote server :


TLS supported groups : 

Name                Code
--------------------------
secp521r1           0x0019
ffdhe3072           0x0101
ffdhe4096           0x0102
secp384r1           0x0018
ffdhe8192           0x0104
x448                0x001e
x25519              0x001d
secp256r1           0x0017
ffdhe6144           0x0103
ffdhe2048           0x0100
Entry 2
Scan: docker-host
Target: 10.54.29.207:9443 (www)
Service: 9443 / tcp / www
These are the TLS supported groups offered by the remote server :


TLS supported groups : 

Name                Code
--------------------------
secp256r1           0x0017
secp384r1           0x0018
x25519              0x001d
secp521r1           0x0019",
2026-06-12 12:32:22,2,26,None,All,136318,TLS Version 1.2 Protocol Detection,Info,1,docker-host,Unreviewed: 1,1,10.54.29.207,,,,,,,,,The remote service accepts connections encrypted using TLS 1.2.,N/A,"Entry 1
Scan: docker-host
Target: 10.54.29.207:9443 (www)
Service: 9443 / tcp / www
TLSv1.2 is enabled and the server supports at least one cipher.
Entry 2
Scan: docker-host
Target: 10.54.29.207:9090 (www)
Service: 9090 / tcp / www
TLSv1.2 is enabled and the server supports at least one cipher.",
2026-06-12 12:32:22,2,26,None,All,138330,TLS Version 1.3 Protocol Detection,Info,1,docker-host,Unreviewed: 1,1,10.54.29.207,,,,,,,,,The remote service accepts connections encrypted using TLS 1.3.,N/A,"Entry 1
Scan: docker-host
Target: 10.54.29.207:9090 (www)
Service: 9090 / tcp / www
TLSv1.3 is enabled and the server supports at least one cipher.",
2026-06-12 12:32:22,2,26,None,All,10287,Traceroute Information,Info,1,docker-host,Unreviewed: 1,1,10.54.29.207,,,,,,,,,Makes a traceroute to the remote host.,n/a,"Entry 1
Scan: docker-host
Target: 10.54.29.207 (udp)
Service: 0 / udp /
For your information, here is the traceroute from 10.54.29.242 to 10.54.29.207 : 
10.54.29.242
10.54.29.207

Hop Count: 1",
2026-06-12 12:32:22,2,26,None,All,192709,Tukaani XZ Utils Installed (Linux / Unix),Info,1,docker-host,Unreviewed: 1,1,10.54.29.207,,,,cpe:/a:tukaani:xz,,,,,"Tukaani XZ Utils is installed on the remote Linux / Unix host.

XZ Utils consists of several components, including:
  - liblzma
  - xz

Additional information:

  - More paths will be searched and the timeout for the search will be increased
    if 'Perform thorough tests' setting is enabled.

  - The plugin timeout can be set to a custom value other than the
    plugin's default of 30 minutes via the 'timeout.192709' scanner
    setting in Nessus 8.15.1 or later.

    Please see https://docs.tenable.com/nessus/Content/SettingsAdvanced.htm#Custom for more information.",n/a,"Entry 1
Scan: docker-host
Target: 10.54.29.207 (tcp)
Service: 0 / tcp /
Nessus detected 2 installs of XZ Utils:

  Path               : /usr/lib/x86_64-linux-gnu/liblzma.so.5.2.5
  Version            : 5.2.5
  Associated Package : liblzma5 5.2.5-2ubuntu1
  Confidence         : High
  Managed by OS      : True
  Version Source     : Package

  Path               : /usr/bin/xz
  Version            : 5.2.5
  Associated Package : xz-utils 5.2.5-2ubuntu1
  Confidence         : High
  Managed by OS      : True
  Version Source     : Package",
2026-06-12 12:32:22,2,26,None,All,198218,Ubuntu Pro Subscription Detection,Info,1,docker-host,Unreviewed: 1,1,10.54.29.207,,,,,,,,,The remote Ubuntu host has an active Ubuntu Pro subscription.,n/a,"Entry 1
Scan: docker-host
Target: 10.54.29.207 (tcp)
Service: 0 / tcp /
This machine is NOT attached to an Ubuntu Pro subscription. However, it may have previously been attached.

The following details were gathered from /var/lib/ubuntu-advantage/status.json:",
2026-06-12 12:32:22,2,26,None,All,83303,Unix / Linux - Local Users Information : Passwords Never Expire,Info,1,docker-host,Unreviewed: 1,1,10.54.29.207,,,,,,,,,"Using the supplied credentials, Nessus was able to list local users
that are enabled and whose passwords never expire.",Allow or require users to change their passwords regularly.,"Entry 1
Scan: docker-host
Target: 10.54.29.207 (tcp)
Service: 0 / tcp /
Nessus found the following unlocked users with passwords that do not expire :
  - sd73p
  - sd73p1",
